id,user_id,username,email,department,branch,position,has_license,seniority,employment_type,enabled,account_non_expired,account_non_locked,credentials_non_expired,role_id,created_at,updated_at
296,U0294,u0294,u0294@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Mid,FullTime,True,True,True,True,4,2026-01-15 21:19:51.111295,2026-01-15 21:19:51.111295
297,U0295,u0295,u0295@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.111295,2026-01-15 21:19:51.111295
298,U0296,u0296,u0296@hospital.com,Khoa_Ngoai,CN_HCM,Manager,False,Senior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.111295,2026-01-15 21:19:51.111295
299,U0297,u0297,u0297@hospital.com,Phong_TiepDon,CN_HCM,Receptionist,False,Junior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.111295,2026-01-15 21:19:51.111295
300,U0298,u0298,u0298@hospital.com,Khoa_Ngoai,CN_HN,Manager,False,Senior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.111295,2026-01-15 21:19:51.111295
301,U0299,u0299,u0299@hospital.com,Phong_TiepDon,CN_HN,Receptionist,False,Senior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.111295,2026-01-15 21:19:51.111295
302,U0300,u0300,u0300@hospital.com,Phong_TaiChinh,CN_HN,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.111295,2026-01-15 21:19:51.111295
303,U0301,u0301,u0301@hospital.com,Khoa_Ngoai,CN_HN,Manager,False,Mid,FullTime,True,True,True,True,6,2026-01-15 21:19:51.111295,2026-01-15 21:19:51.111295
304,U0302,u0302,u0302@hospital.com,Khoa_Ngoai,CN_HCM,Doctor,True,Junior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.111295,2026-01-15 21:19:51.111295
305,U0303,u0303,u0303@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.111295,2026-01-15 21:19:51.111295
306,U0304,u0304,u0304@hospital.com,IT,CN_HCM,ITAdmin,False,Mid,FullTime,True,True,True,True,7,2026-01-15 21:19:51.111295,2026-01-15 21:19:51.111295
307,U0305,u0305,u0305@hospital.com,Khoa_Ngoai,CN_HCM,Manager,False,Senior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.111295,2026-01-15 21:19:51.111295
308,U0306,u0306,u0306@hospital.com,Khoa_Noi,CN_HCM,Doctor,True,Mid,FullTime,True,True,True,True,1,2026-01-15 21:19:51.112295,2026-01-15 21:19:51.112295
309,U0307,u0307,u0307@hospital.com,Phong_TiepDon,CN_HCM,Receptionist,False,Junior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.112295,2026-01-15 21:19:51.112295
310,U0308,u0308,u0308@hospital.com,Phong_NhanSu,CN_HCM,HR,False,Junior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.112295,2026-01-15 21:19:51.112295
311,U0309,u0309,u0309@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.112295,2026-01-15 21:19:51.112295
312,U0310,u0310,u0310@hospital.com,Phong_NhanSu,CN_HN,HR,False,Senior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.112295,2026-01-15 21:19:51.112295
313,U0311,u0311,u0311@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.112295,2026-01-15 21:19:51.112295
314,U0312,u0312,u0312@hospital.com,Phong_NhanSu,CN_HCM,HR,False,Mid,FullTime,True,True,True,True,5,2026-01-15 21:19:51.112295,2026-01-15 21:19:51.112295
315,U0313,u0313,u0313@hospital.com,Khoa_Ngoai,CN_HN,Nurse,True,Mid,FullTime,True,True,True,True,2,2026-01-15 21:19:51.112295,2026-01-15 21:19:51.112295
316,U0314,u0314,u0314@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.112295,2026-01-15 21:19:51.112295
317,U0315,u0315,u0315@hospital.com,Khoa_Ngoai,CN_HN,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.112295,2026-01-15 21:19:51.112295
318,U0316,u0316,u0316@hospital.com,Phong_NhanSu,CN_HN,HR,False,Senior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.112295,2026-01-15 21:19:51.112295
319,U0317,u0317,u0317@hospital.com,Khoa_Ngoai,CN_HN,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.112295,2026-01-15 21:19:51.112295
320,U0318,u0318,u0318@hospital.com,Phong_TiepDon,CN_HN,Receptionist,False,Mid,FullTime,True,True,True,True,3,2026-01-15 21:19:51.112295,2026-01-15 21:19:51.112295
321,U0319,u0319,u0319@hospital.com,Khoa_Noi,CN_HN,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.113297,2026-01-15 21:19:51.113297
322,U0320,u0320,u0320@hospital.com,Security,CN_HN,SecurityAdmin,False,Senior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.113297,2026-01-15 21:19:51.113297
323,U0321,u0321,u0321@hospital.com,Khoa_Noi,CN_HN,Manager,False,Senior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.113297,2026-01-15 21:19:51.113297
324,U0322,u0322,u0322@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Mid,FullTime,True,True,True,True,4,2026-01-15 21:19:51.113297,2026-01-15 21:19:51.113297
325,U0323,u0323,u0323@hospital.com,Security,CN_HCM,SecurityAdmin,False,Senior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.113297,2026-01-15 21:19:51.113297
326,U0324,u0324,u0324@hospital.com,Khoa_Ngoai,CN_HN,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.113297,2026-01-15 21:19:51.113297
327,U0325,u0325,u0325@hospital.com,Khoa_Noi,CN_HCM,Manager,False,Mid,FullTime,True,True,True,True,6,2026-01-15 21:19:51.113297,2026-01-15 21:19:51.113297
328,U0326,u0326,u0326@hospital.com,Khoa_Noi,CN_HCM,Doctor,True,Mid,FullTime,True,True,True,True,1,2026-01-15 21:19:51.113297,2026-01-15 21:19:51.113297
329,U0327,u0327,u0327@hospital.com,Khoa_Ngoai,CN_HCM,Doctor,True,Mid,FullTime,True,True,True,True,1,2026-01-15 21:19:51.113297,2026-01-15 21:19:51.113297
330,U0328,u0328,u0328@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.113297,2026-01-15 21:19:51.113297
331,U0329,u0329,u0329@hospital.com,Khoa_Noi,CN_HCM,Doctor,True,Junior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.113297,2026-01-15 21:19:51.113297
332,U0330,u0330,u0330@hospital.com,Phong_NhanSu,CN_HN,HR,False,Senior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.113297,2026-01-15 21:19:51.113297
333,U0331,u0331,u0331@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.113297,2026-01-15 21:19:51.113297
334,U0332,u0332,u0332@hospital.com,Khoa_Noi,CN_HN,Manager,False,Junior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.114296,2026-01-15 21:19:51.114296
335,U0333,u0333,u0333@hospital.com,Phong_TaiChinh,CN_HN,Cashier,False,Senior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.114296,2026-01-15 21:19:51.114296
336,U0334,u0334,u0334@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.114296,2026-01-15 21:19:51.114296
337,U0335,u0335,u0335@hospital.com,Khoa_Noi,CN_HCM,Doctor,True,Senior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.114296,2026-01-15 21:19:51.114296
338,U0336,u0336,u0336@hospital.com,Khoa_Ngoai,CN_HCM,Doctor,True,Junior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.114296,2026-01-15 21:19:51.114296
339,U0337,u0337,u0337@hospital.com,Khoa_Ngoai,CN_HN,Manager,False,Junior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.114296,2026-01-15 21:19:51.114296
340,U0338,u0338,u0338@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.114296,2026-01-15 21:19:51.114296
341,U0339,u0339,u0339@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Senior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.114296,2026-01-15 21:19:51.114296
342,U0340,u0340,u0340@hospital.com,Phong_TiepDon,CN_HCM,Receptionist,False,Mid,FullTime,True,True,True,True,3,2026-01-15 21:19:51.114296,2026-01-15 21:19:51.114296
343,U0341,u0341,u0341@hospital.com,Security,CN_HN,SecurityAdmin,False,Junior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.114296,2026-01-15 21:19:51.114296
344,U0342,u0342,u0342@hospital.com,Phong_NhanSu,CN_HN,HR,False,Junior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.114296,2026-01-15 21:19:51.114296
345,U0343,u0343,u0343@hospital.com,Phong_TaiChinh,CN_HN,Cashier,False,Mid,FullTime,True,True,True,True,4,2026-01-15 21:19:51.114296,2026-01-15 21:19:51.114296
346,U0344,u0344,u0344@hospital.com,Phong_NhanSu,CN_HN,HR,False,Senior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.114296,2026-01-15 21:19:51.114296
347,U0345,u0345,u0345@hospital.com,Khoa_Ngoai,CN_HN,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.115295,2026-01-15 21:19:51.115295
348,U0346,u0346,u0346@hospital.com,Phong_NhanSu,CN_HN,HR,False,Senior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.115295,2026-01-15 21:19:51.115295
349,U0347,u0347,u0347@hospital.com,Phong_NhanSu,CN_HN,HR,False,Junior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.115295,2026-01-15 21:19:51.115295
350,U0348,u0348,u0348@hospital.com,Phong_TiepDon,CN_HN,Receptionist,False,Senior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.115295,2026-01-15 21:19:51.115295
351,U0349,u0349,u0349@hospital.com,Khoa_Ngoai,CN_HN,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.115295,2026-01-15 21:19:51.115295
352,U0350,u0350,u0350@hospital.com,Phong_TiepDon,CN_HN,Receptionist,False,Junior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.115295,2026-01-15 21:19:51.115295
353,U0351,u0351,u0351@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.115295,2026-01-15 21:19:51.115295
354,U0352,u0352,u0352@hospital.com,Phong_NhanSu,CN_HCM,HR,False,Mid,FullTime,True,True,True,True,5,2026-01-15 21:19:51.115295,2026-01-15 21:19:51.115295
355,U0353,u0353,u0353@hospital.com,Khoa_Ngoai,CN_HN,Manager,False,Mid,FullTime,True,True,True,True,6,2026-01-15 21:19:51.115295,2026-01-15 21:19:51.115295
356,U0354,u0354,u0354@hospital.com,Khoa_Noi,CN_HCM,Manager,False,Junior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.115295,2026-01-15 21:19:51.115295
357,U0355,u0355,u0355@hospital.com,Phong_TiepDon,CN_HCM,Receptionist,False,Junior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.115295,2026-01-15 21:19:51.115295
358,U0356,u0356,u0356@hospital.com,Security,CN_HN,SecurityAdmin,False,Senior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.115295,2026-01-15 21:19:51.115295
359,U0357,u0357,u0357@hospital.com,Phong_TiepDon,CN_HN,Receptionist,False,Junior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.115295,2026-01-15 21:19:51.115295
360,U0358,u0358,u0358@hospital.com,Phong_TaiChinh,CN_HN,Cashier,False,Senior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.115295,2026-01-15 21:19:51.115295
361,U0359,u0359,u0359@hospital.com,IT,CN_HN,ITAdmin,False,Junior,FullTime,True,True,True,True,7,2026-01-15 21:19:51.116296,2026-01-15 21:19:51.116296
362,U0360,u0360,u0360@hospital.com,Phong_TiepDon,CN_HCM,Receptionist,False,Mid,FullTime,True,True,True,True,3,2026-01-15 21:19:51.116358,2026-01-15 21:19:51.116358
363,U0361,u0361,u0361@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Mid,FullTime,True,True,True,True,4,2026-01-15 21:19:51.116358,2026-01-15 21:19:51.116358
364,U0362,u0362,u0362@hospital.com,Phong_TiepDon,CN_HN,Receptionist,False,Mid,FullTime,True,True,True,True,3,2026-01-15 21:19:51.116358,2026-01-15 21:19:51.116358
365,U0363,u0363,u0363@hospital.com,Phong_TiepDon,CN_HN,Receptionist,False,Mid,FullTime,True,True,True,True,3,2026-01-15 21:19:51.116358,2026-01-15 21:19:51.116358
366,U0364,u0364,u0364@hospital.com,Khoa_Noi,CN_HN,Nurse,True,Mid,FullTime,True,True,True,True,2,2026-01-15 21:19:51.116358,2026-01-15 21:19:51.116358
367,U0365,u0365,u0365@hospital.com,Khoa_Ngoai,CN_HCM,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.116358,2026-01-15 21:19:51.116358
368,U0366,u0366,u0366@hospital.com,Khoa_Ngoai,CN_HN,Manager,False,Junior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.116888,2026-01-15 21:19:51.116888
369,U0367,u0367,u0367@hospital.com,Security,CN_HN,SecurityAdmin,False,Mid,FullTime,True,True,True,True,8,2026-01-15 21:19:51.116888,2026-01-15 21:19:51.116888
370,U0368,u0368,u0368@hospital.com,Security,CN_HN,SecurityAdmin,False,Senior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.116888,2026-01-15 21:19:51.116888
371,U0369,u0369,u0369@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.116888,2026-01-15 21:19:51.116888
372,U0370,u0370,u0370@hospital.com,Khoa_Ngoai,CN_HCM,Doctor,True,Junior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.116888,2026-01-15 21:19:51.116888
373,U0371,u0371,u0371@hospital.com,Khoa_Ngoai,CN_HN,Doctor,True,Junior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.116888,2026-01-15 21:19:51.116888
374,U0372,u0372,u0372@hospital.com,Khoa_Ngoai,CN_HCM,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.116888,2026-01-15 21:19:51.116888
375,U0373,u0373,u0373@hospital.com,IT,CN_HN,ITAdmin,False,Mid,FullTime,True,True,True,True,7,2026-01-15 21:19:51.117394,2026-01-15 21:19:51.117394
376,U0374,u0374,u0374@hospital.com,Phong_NhanSu,CN_HCM,HR,False,Mid,FullTime,True,True,True,True,5,2026-01-15 21:19:51.117419,2026-01-15 21:19:51.117419
377,U0375,u0375,u0375@hospital.com,Phong_TaiChinh,CN_HN,Cashier,False,Senior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.117419,2026-01-15 21:19:51.117419
378,U0376,u0376,u0376@hospital.com,Security,CN_HN,SecurityAdmin,False,Senior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.117419,2026-01-15 21:19:51.117419
379,U0377,u0377,u0377@hospital.com,Security,CN_HN,SecurityAdmin,False,Senior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.117419,2026-01-15 21:19:51.117419
380,U0378,u0378,u0378@hospital.com,Security,CN_HCM,SecurityAdmin,False,Senior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.117419,2026-01-15 21:19:51.117419
381,U0379,u0379,u0379@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Senior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.117419,2026-01-15 21:19:51.117419
382,U0380,u0380,u0380@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.117940,2026-01-15 21:19:51.117940
383,U0381,u0381,u0381@hospital.com,Khoa_Noi,CN_HN,Manager,False,Senior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.117940,2026-01-15 21:19:51.117940
384,U0382,u0382,u0382@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Mid,FullTime,True,True,True,True,2,2026-01-15 21:19:51.117940,2026-01-15 21:19:51.117940
385,U0383,u0383,u0383@hospital.com,Phong_NhanSu,CN_HN,HR,False,Mid,FullTime,True,True,True,True,5,2026-01-15 21:19:51.117940,2026-01-15 21:19:51.117940
386,U0384,u0384,u0384@hospital.com,Phong_TiepDon,CN_HCM,Receptionist,False,Senior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.117940,2026-01-15 21:19:51.117940
387,U0385,u0385,u0385@hospital.com,Khoa_Noi,CN_HN,Doctor,True,Junior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.117940,2026-01-15 21:19:51.117940
388,U0386,u0386,u0386@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Mid,FullTime,True,True,True,True,2,2026-01-15 21:19:51.117940,2026-01-15 21:19:51.117940
389,U0387,u0387,u0387@hospital.com,Khoa_Noi,CN_HN,Manager,False,Senior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.118445,2026-01-15 21:19:51.118445
390,U0388,u0388,u0388@hospital.com,Phong_TiepDon,CN_HN,Receptionist,False,Senior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.118467,2026-01-15 21:19:51.118467
391,U0389,u0389,u0389@hospital.com,Phong_TaiChinh,CN_HN,Cashier,False,Mid,FullTime,True,True,True,True,4,2026-01-15 21:19:51.118467,2026-01-15 21:19:51.118467
392,U0390,u0390,u0390@hospital.com,Phong_TiepDon,CN_HN,Receptionist,False,Junior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.118467,2026-01-15 21:19:51.118467
393,U0391,u0391,u0391@hospital.com,Khoa_Ngoai,CN_HN,Doctor,True,Senior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.118467,2026-01-15 21:19:51.118467
394,U0392,u0392,u0392@hospital.com,Phong_TiepDon,CN_HCM,Receptionist,False,Senior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.118467,2026-01-15 21:19:51.118467
395,U0393,u0393,u0393@hospital.com,Khoa_Noi,CN_HN,Nurse,True,Mid,FullTime,True,True,True,True,2,2026-01-15 21:19:51.118467,2026-01-15 21:19:51.118467
396,U0394,u0394,u0394@hospital.com,Khoa_Noi,CN_HCM,Doctor,True,Mid,FullTime,True,True,True,True,1,2026-01-15 21:19:51.118980,2026-01-15 21:19:51.118988
397,U0395,u0395,u0395@hospital.com,Khoa_Noi,CN_HN,Nurse,True,Mid,FullTime,True,True,True,True,2,2026-01-15 21:19:51.118988,2026-01-15 21:19:51.118988
398,U0396,u0396,u0396@hospital.com,Khoa_Ngoai,CN_HCM,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.118988,2026-01-15 21:19:51.118988
399,U0397,u0397,u0397@hospital.com,Khoa_Ngoai,CN_HN,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.118988,2026-01-15 21:19:51.118988
400,U0398,u0398,u0398@hospital.com,Phong_NhanSu,CN_HN,HR,False,Mid,FullTime,True,True,True,True,5,2026-01-15 21:19:51.118988,2026-01-15 21:19:51.118988
401,U0399,u0399,u0399@hospital.com,Security,CN_HCM,SecurityAdmin,False,Senior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.118988,2026-01-15 21:19:51.118988
402,U0400,u0400,u0400@hospital.com,Khoa_Noi,CN_HN,Nurse,True,Mid,FullTime,True,True,True,True,2,2026-01-15 21:19:51.118988,2026-01-15 21:19:51.118988
403,U0401,u0401,u0401@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.119504,2026-01-15 21:19:51.119512
404,U0402,u0402,u0402@hospital.com,Khoa_Noi,CN_HN,Doctor,True,Junior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.119512,2026-01-15 21:19:51.119512
405,U0403,u0403,u0403@hospital.com,IT,CN_HN,ITAdmin,False,Senior,FullTime,True,True,True,True,7,2026-01-15 21:19:51.119512,2026-01-15 21:19:51.119512
406,U0404,u0404,u0404@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.119512,2026-01-15 21:19:51.119512
407,U0405,u0405,u0405@hospital.com,Khoa_Noi,CN_HCM,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.119512,2026-01-15 21:19:51.119512
408,U0406,u0406,u0406@hospital.com,Security,CN_HCM,SecurityAdmin,False,Mid,FullTime,True,True,True,True,8,2026-01-15 21:19:51.119512,2026-01-15 21:19:51.119512
409,U0407,u0407,u0407@hospital.com,Khoa_Ngoai,CN_HCM,Manager,False,Senior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.119512,2026-01-15 21:19:51.119512
410,U0408,u0408,u0408@hospital.com,Khoa_Ngoai,CN_HN,Manager,False,Mid,FullTime,True,True,True,True,6,2026-01-15 21:19:51.120033,2026-01-15 21:19:51.120033
411,U0409,u0409,u0409@hospital.com,Khoa_Noi,CN_HCM,Manager,False,Junior,FullTime,True,True,True,True,6,2026-01-15 21:19:51.120033,2026-01-15 21:19:51.120033
412,U0410,u0410,u0410@hospital.com,Phong_NhanSu,CN_HN,HR,False,Junior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.120033,2026-01-15 21:19:51.120033
413,U0411,u0411,u0411@hospital.com,Khoa_Ngoai,CN_HCM,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.120033,2026-01-15 21:19:51.120033
414,U0412,u0412,u0412@hospital.com,Khoa_Ngoai,CN_HN,Nurse,True,Mid,FullTime,True,True,True,True,2,2026-01-15 21:19:51.120033,2026-01-15 21:19:51.120033
415,U0413,u0413,u0413@hospital.com,Phong_TiepDon,CN_HCM,Receptionist,False,Junior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.120033,2026-01-15 21:19:51.120033
416,U0414,u0414,u0414@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Senior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.120033,2026-01-15 21:19:51.120033
417,U0415,u0415,u0415@hospital.com,Khoa_Ngoai,CN_HCM,Doctor,True,Junior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.120562,2026-01-15 21:19:51.120568
418,U0416,u0416,u0416@hospital.com,Khoa_Ngoai,CN_HCM,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.120568,2026-01-15 21:19:51.120568
419,U0417,u0417,u0417@hospital.com,Phong_NhanSu,CN_HN,HR,False,Mid,FullTime,True,True,True,True,5,2026-01-15 21:19:51.120568,2026-01-15 21:19:51.120568
420,U0418,u0418,u0418@hospital.com,Khoa_Noi,CN_HN,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.120568,2026-01-15 21:19:51.120568
421,U0419,u0419,u0419@hospital.com,Phong_TiepDon,CN_HN,Receptionist,False,Mid,FullTime,True,True,True,True,3,2026-01-15 21:19:51.120568,2026-01-15 21:19:51.120568
422,U0420,u0420,u0420@hospital.com,Khoa_Ngoai,CN_HCM,Doctor,True,Senior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.120568,2026-01-15 21:19:51.120568
423,U0421,u0421,u0421@hospital.com,Khoa_Ngoai,CN_HCM,Doctor,True,Mid,FullTime,True,True,True,True,1,2026-01-15 21:19:51.120568,2026-01-15 21:19:51.120568
424,U0422,u0422,u0422@hospital.com,Phong_TaiChinh,CN_HN,Cashier,False,Mid,FullTime,True,True,True,True,4,2026-01-15 21:19:51.121087,2026-01-15 21:19:51.121087
425,U0423,u0423,u0423@hospital.com,Khoa_Ngoai,CN_HCM,Nurse,True,Junior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.121095,2026-01-15 21:19:51.121095
426,U0424,u0424,u0424@hospital.com,Phong_TaiChinh,CN_HN,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.121095,2026-01-15 21:19:51.121095
427,U0425,u0425,u0425@hospital.com,Phong_TaiChinh,CN_HN,Cashier,False,Mid,FullTime,True,True,True,True,4,2026-01-15 21:19:51.121095,2026-01-15 21:19:51.121095
428,U0426,u0426,u0426@hospital.com,Phong_TiepDon,CN_HCM,Receptionist,False,Senior,FullTime,True,True,True,True,3,2026-01-15 21:19:51.121095,2026-01-15 21:19:51.121095
429,U0427,u0427,u0427@hospital.com,Khoa_Ngoai,CN_HN,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.121095,2026-01-15 21:19:51.121095
430,U0428,u0428,u0428@hospital.com,Khoa_Ngoai,CN_HN,Manager,False,Mid,FullTime,True,True,True,True,6,2026-01-15 21:19:51.121095,2026-01-15 21:19:51.121095
431,U0429,u0429,u0429@hospital.com,Khoa_Ngoai,CN_HCM,Nurse,True,Senior,FullTime,True,True,True,True,2,2026-01-15 21:19:51.121615,2026-01-15 21:19:51.121615
432,U0430,u0430,u0430@hospital.com,Security,CN_HN,SecurityAdmin,False,Senior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.121615,2026-01-15 21:19:51.121615
433,U0431,u0431,u0431@hospital.com,Security,CN_HN,SecurityAdmin,False,Junior,FullTime,True,True,True,True,8,2026-01-15 21:19:51.121615,2026-01-15 21:19:51.121615
434,U0432,u0432,u0432@hospital.com,Phong_NhanSu,CN_HN,HR,False,Junior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.121615,2026-01-15 21:19:51.121615
435,U0433,u0433,u0433@hospital.com,Phong_TiepDon,CN_HCM,Receptionist,False,Mid,FullTime,True,True,True,True,3,2026-01-15 21:19:51.121615,2026-01-15 21:19:51.121615
436,U0434,u0434,u0434@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Senior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.121615,2026-01-15 21:19:51.121615
437,U0435,u0435,u0435@hospital.com,Khoa_Ngoai,CN_HCM,Nurse,True,Mid,FullTime,True,True,True,True,2,2026-01-15 21:19:51.121615,2026-01-15 21:19:51.121615
438,U0436,u0436,u0436@hospital.com,Phong_TaiChinh,CN_HCM,Cashier,False,Junior,FullTime,True,True,True,True,4,2026-01-15 21:19:51.122138,2026-01-15 21:19:51.122138
439,U0437,u0437,u0437@hospital.com,Khoa_Ngoai,CN_HN,Doctor,True,Mid,FullTime,True,True,True,True,1,2026-01-15 21:19:51.122138,2026-01-15 21:19:51.122138
440,U0438,u0438,u0438@hospital.com,Khoa_Ngoai,CN_HN,Doctor,True,Junior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.122138,2026-01-15 21:19:51.122138
441,U0439,u0439,u0439@hospital.com,Khoa_Ngoai,CN_HCM,Doctor,True,Senior,FullTime,True,True,True,True,1,2026-01-15 21:19:51.122138,2026-01-15 21:19:51.122138
442,U0440,u0440,u0440@hospital.com,Phong_NhanSu,CN_HCM,HR,False,Junior,FullTime,True,True,True,True,5,2026-01-15 21:19:51.122138,2026-01-15 21:19:51.122138
